;Date;Channel;Duration;User
63540;26/12/20;Fiction;2;100033
63541;03/10/20;Fiction;15;100029
63542;29/01/20;Sport;11;100023
63543;21/08/20;Sport;28;100038
63544;27/07/20;Sport;13;100013
63545;18/09/20;Sport;130;100011
63546;22/03/20;Sport;25;100019
63547;19/11/20;News;9;100036
63548;28/11/20;Sport;6;100028
63549;08/08/20;Movies;10;100005
63550;26/04/20;Fiction;15;100030
63551;26/03/20;News;1;100010
63552;11/02/20;Fiction;16;100047
63553;25/05/20;Fiction;16;100004
63554;25/02/20;Sport;40;100027
63555;07/06/20;Movies;12;100009
63556;15/05/20;Movies;3;100006
63557;24/10/20;Sport;28;100010
63558;04/01/20;Movies;24;100001
63559;03/07/20;Fiction;27;100044
63560;08/12/20;Sport;17;100046
63561;30/08/20;Fiction;0;100008
63562;02/04/20;Sport;39;100021
63563;06/03/20;Sport;19;100004
63564;27/10/20;Movies;23;100039
63565;22/03/20;Sport;0;100043
63566;17/04/20;Sport;43;100044
63567;03/08/20;News;0;100038
63568;11/12/20;News;9;100004
63569;20/07/20;News;13;100041
63570;10/04/20;Fiction;9;100006
63571;12/09/20;Fiction;10;100021
63572;29/11/20;Sport;6;100047
63573;06/05/20;Sport;36;100032
63574;13/06/20;Movies;10;100005
63575;23/05/20;News;0;100024
63576;31/05/20;Fiction;21;100040
63577;08/06/20;News;4;100043
63578;17/09/20;Movies;13;100011
63579;20/09/20;Sport;12;100015
63580;25/10/20;Sport;8;100026
63581;28/09/20;Fiction;22;100004
63582;04/03/20;Fiction;18;100048
63583;09/12/20;Movies;28;100043
63584;29/01/20;Fiction;18;100047
63585;12/04/20;Sport;28;100045
63586;24/08/20;Fiction;22;100026
63587;24/07/20;Fiction;11;100026
63588;20/09/20;Sport;22;100040
63589;12/04/20;News;0;100044
63590;03/04/20;Sport;132;100045
63591;08/09/20;Fiction;2;100005
63592;01/08/20;Sport;10;100026
63593;16/09/20;Sport;2;100012
63594;29/12/20;Fiction;20;100025
63595;22/07/20;Sport;32;100041
63596;28/11/20;Sport;22;100040
63597;31/05/20;Sport;47;100000
63598;26/03/20;Sport;45;100018
63599;27/05/20;Fiction;21;100018
63600;06/12/20;Fiction;18;100022
63601;13/03/20;Fiction;12;100037
63602;28/07/20;Movies;14;100025
63603;14/11/20;News;12;100004
63604;28/08/20;News;4;100009
63605;13/09/20;Fiction;27;100040
63606;10/12/20;Movies;36;100001
63607;03/05/20;Movies;15;100041
63608;02/10/20;Sport;100;100027
63609;05/09/20;Movies;1;100035
63610;21/08/20;Movies;1;100037
63611;16/08/20;Sport;36;100027
63612;06/07/20;Fiction;2;100003
63613;03/03/20;News;1;100026
63614;03/01/20;Fiction;15;100004
63615;14/11/20;Fiction;21;100023
63616;25/01/20;Fiction;4;100030
63617;28/11/20;Movies;1;100022
63618;08/08/20;Sport;2;100040
63619;12/08/20;Fiction;22;100019
63620;29/06/20;Movies;4;100045
63621;04/07/20;News;12;100001
63622;02/08/20;News;16;100003
63623;28/12/20;News;5;100032
63624;16/05/20;News;14;100026
63625;03/01/20;Fiction;16;100039
63626;10/11/20;Movies;11;100007
63627;10/07/20;News;10;100024
63628;01/05/20;Fiction;7;100000
63629;29/06/20;News;16;100010
63630;27/02/20;Sport;16;100005
63631;02/10/20;News;2;100010
63632;02/10/20;Movies;54;100020
63633;17/04/20;Fiction;18;100004
63634;03/02/20;Fiction;29;100003
63635;09/08/20;Movies;7;100036
63636;10/12/20;Fiction;3;100043
63637;24/11/20;Sport;90;100012
63638;17/10/20;Fiction;6;100018
63639;15/07/20;Sport;26;100004
63640;10/06/20;News;16;100006
63641;11/03/20;Sport;0;100016
63642;05/08/20;Movies;19;100046
63643;30/11/20;Fiction;27;100040
63644;10/10/20;Sport;16;100012
63645;08/11/20;News;6;100042
63646;07/07/20;Sport;8;100022
63647;12/02/20;Movies;42;100006
63648;21/12/20;Sport;7;100044
63649;26/11/20;Movies;10;100021
63650;01/02/20;News;15;100049
63651;17/02/20;Movies;8;100045
63652;23/11/20;Sport;54;100022
63653;07/10/20;News;15;100015
63654;11/08/20;News;17;100022
63655;29/09/20;News;14;100032
63656;04/02/20;Movies;18;100037
63657;22/02/20;Sport;24;100022
63658;27/10/20;Movies;2;100012
63659;26/09/20;Movies;66;100018
63660;06/05/20;Sport;24;100018
63661;26/12/20;Fiction;14;100042
63662;29/06/20;Fiction;16;100038
63663;10/02/20;Movies;0;100007
63664;21/10/20;Sport;21;100007
63665;26/06/20;News;12;100043
63666;16/12/20;Fiction;8;100042
63667;28/08/20;Movies;11;100026
63668;29/08/20;Fiction;16;100007
63669;09/11/20;Fiction;23;100004
63670;15/11/20;News;8;100004
63671;11/12/20;Movies;112;100040
63672;16/08/20;Movies;3;100013
63673;08/04/20;News;11;100010
63674;28/03/20;Movies;40;100034
63675;05/07/20;Movies;45;100008
63676;14/09/20;Fiction;15;100014
63677;10/11/20;News;14;100012
63678;05/09/20;Fiction;25;100023
63679;09/07/20;Sport;3;100035
63680;14/05/20;Sport;10;100019
63681;21/12/20;Fiction;16;100043
63682;07/12/20;Sport;15;100000
63683;27/01/20;Fiction;2;100028
63684;01/09/20;Fiction;4;100045
63685;05/01/20;Fiction;20;100047
63686;19/05/20;News;11;100047
63687;13/02/20;Sport;27;100014
63688;26/06/20;Sport;26;100004
63689;10/01/20;Fiction;7;100002
63690;20/03/20;Fiction;6;100034
63691;27/07/20;Movies;11;100047
63692;07/12/20;Movies;3;100015
63693;07/03/20;Fiction;1;100039
63694;07/06/20;Movies;6;100033
63695;18/01/20;Sport;4;100004
63696;03/07/20;News;16;100015
63697;09/03/20;Sport;50;100011
63698;01/05/20;Sport;28;100026
63699;18/12/20;Sport;32;100027
63700;15/08/20;Movies;5;100007
63701;24/08/20;News;11;100014
63702;05/07/20;Movies;45;100015
63703;10/03/20;News;15;100010
63704;16/07/20;Fiction;9;100022
63705;25/05/20;Fiction;15;100003
63706;25/08/20;News;7;100013
63707;06/05/20;News;16;100041
63708;25/03/20;News;12;100027
63709;05/04/20;Movies;1;100010
63710;08/12/20;Fiction;21;100030
63711;29/04/20;Movies;54;100020
63712;20/10/20;Movies;1;100041
63713;10/04/20;Fiction;15;100040
63714;20/11/20;News;13;100038
63715;05/10/20;Sport;48;100045
63716;31/08/20;Fiction;16;100049
63717;08/04/20;Sport;16;100007
63718;18/03/20;Movies;1;100013
63719;06/03/20;Fiction;4;100009
63720;08/05/20;Movies;8;100025
63721;16/01/20;Sport;28;100011
63722;02/06/20;Sport;40;100043
63723;24/09/20;Sport;9;100008
63724;06/03/20;Movies;7;100011
63725;06/01/20;Movies;90;100014
63726;18/06/20;Movies;20;100047
63727;16/10/20;Sport;40;100025
63728;28/08/20;Fiction;1;100012
63729;12/07/20;News;13;100023
63730;24/06/20;Fiction;21;100011
63731;05/07/20;News;17;100016
63732;09/07/20;Sport;0;100004
63733;23/03/20;Fiction;23;100012
63734;28/07/20;Sport;14;100025
63735;28/06/20;Fiction;20;100030
63736;04/03/20;Movies;1;100038
63737;20/10/20;Sport;30;100032
63738;12/06/20;Sport;21;100038
63739;21/02/20;Sport;49;100033
63740;18/09/20;Fiction;9;100017
63741;25/08/20;Sport;42;100006
63742;12/01/20;Fiction;28;100000
63743;19/05/20;Sport;0;100045
63744;14/06/20;Sport;9;100035
63745;28/05/20;Fiction;1;100018
63746;12/10/20;Sport;81;100036
63747;12/11/20;News;2;100032
63748;03/11/20;News;10;100045
63749;07/01/20;News;16;100018
63750;17/03/20;Fiction;5;100048
63751;28/05/20;Sport;22;100017
63752;18/03/20;Movies;9;100034
63753;23/04/20;News;2;100045
63754;23/08/20;News;15;100021
63755;30/08/20;Fiction;30;100035
63756;25/12/20;Fiction;15;100029
63757;19/12/20;News;1;100027
63758;14/03/20;Movies;3;100043
63759;02/06/20;Fiction;16;100046
63760;06/09/20;Sport;81;100044
63761;29/09/20;Fiction;21;100048
63762;23/01/20;Fiction;13;100041
63763;10/08/20;Sport;4;100038
63764;22/03/20;Movies;7;100011
63765;22/06/20;Fiction;9;100025
63766;16/06/20;Sport;36;100025
63767;29/05/20;Movies;6;100019
63768;17/04/20;Movies;6;100025
63769;13/11/20;Sport;36;100037
63770;03/09/20;Sport;0;100040
63771;14/01/20;Sport;9;100015
63772;17/08/20;Sport;20;100040
63773;12/03/20;Movies;0;100008
63774;28/09/20;Fiction;25;100018
63775;29/02/20;News;15;100036
63776;16/02/20;News;7;100003
63777;21/11/20;News;12;100025
63778;23/06/20;Movies;38;100004
63779;07/09/20;Sport;10;100033
63780;05/09/20;Movies;15;100011
63781;04/08/20;Movies;9;100045
63782;01/07/20;Movies;1;100023
63783;27/11/20;Movies;116;100013
63784;28/08/20;Fiction;17;100026
63785;10/10/20;Fiction;19;100013
63786;03/12/20;Fiction;18;100048
63787;12/07/20;News;3;100015
63788;08/04/20;News;11;100011
63789;12/04/20;Sport;5;100013
63790;19/06/20;Fiction;28;100032
63791;17/12/20;News;6;100025
63792;14/07/20;Sport;20;100045
63793;23/10/20;Movies;10;100017
63794;29/08/20;Movies;17;100028
63795;24/02/20;Movies;3;100022
63796;30/03/20;Sport;32;100049
63797;09/04/20;News;17;100035
63798;19/01/20;Movies;45;100000
63799;19/01/20;Movies;13;100027
63800;05/05/20;Movies;43;100025
63801;17/01/20;Movies;13;100030
63802;29/01/20;Movies;2;100031
63803;03/02/20;News;9;100024
63804;09/10/20;Sport;12;100021
63805;16/01/20;Movies;9;100034
63806;24/09/20;Sport;72;100032
63807;15/06/20;Fiction;27;100020
63808;07/05/20;News;9;100031
63809;31/07/20;Sport;22;100036
63810;09/01/20;Fiction;10;100001
63811;09/09/20;Fiction;7;100020
63812;31/10/20;News;0;100023
63813;26/09/20;News;11;100019
63814;18/10/20;Fiction;13;100044
63815;10/03/20;Movies;18;100034
63816;03/04/20;Sport;62;100043
63817;10/03/20;News;13;100026
63818;01/10/20;Fiction;23;100045
63819;04/01/20;Sport;30;100009
63820;25/01/20;Fiction;9;100041
63821;18/04/20;Fiction;4;100039
63822;10/04/20;Sport;12;100019
63823;26/05/20;Movies;9;100032
63824;22/12/20;Fiction;24;100038
63825;24/06/20;News;17;100020
63826;29/08/20;Movies;5;100008
63827;11/11/20;Sport;7;100032
63828;13/12/20;Movies;8;100025
63829;31/08/20;Fiction;9;100020
63830;02/05/20;Movies;3;100043
63831;19/12/20;Sport;29;100042
63832;23/07/20;Sport;7;100031
63833;13/11/20;Sport;30;100042
63834;14/11/20;Movies;8;100024
63835;14/07/20;News;2;100002
63836;15/07/20;Movies;2;100002
63837;06/05/20;Movies;56;100042
63838;07/05/20;News;1;100003
63839;21/04/20;Sport;2;100010
63840;10/07/20;Sport;4;100003
63841;24/07/20;Sport;60;100031
63842;25/03/20;Movies;9;100012
63843;31/01/20;News;6;100021
63844;08/11/20;Fiction;11;100043
63845;05/09/20;News;11;100032
63846;20/08/20;News;15;100029
63847;24/11/20;Fiction;27;100045
63848;12/05/20;Fiction;9;100037
63849;26/04/20;Sport;2;100032
63850;15/05/20;News;5;100001
63851;21/09/20;Movies;0;100006
63852;11/01/20;News;2;100020
63853;11/04/20;Sport;46;100040
63854;20/02/20;Fiction;6;100049
63855;10/10/20;Fiction;11;100041
63856;02/09/20;News;11;100048
63857;19/12/20;News;6;100046
63858;05/10/20;Movies;3;100043
63859;09/04/20;Sport;1;100015
63860;08/12/20;Sport;6;100039
63861;27/06/20;Fiction;5;100015
63862;03/02/20;Sport;21;100020
63863;28/02/20;Movies;11;100030
63864;07/03/20;News;16;100037
63865;21/01/20;Sport;4;100021
63866;03/06/20;Fiction;0;100024
63867;26/05/20;Sport;45;100028
63868;01/08/20;Fiction;3;100005
63869;20/11/20;Sport;33;100037
63870;07/02/20;Fiction;26;100040
63871;27/08/20;News;9;100031
63872;03/11/20;Sport;15;100043
63873;25/05/20;News;16;100014
63874;19/09/20;News;2;100003
63875;06/05/20;News;5;100016
63876;23/02/20;Sport;0;100028
63877;23/04/20;News;1;100048
63878;26/02/20;News;0;100035
63879;13/09/20;News;15;100036
63880;19/03/20;News;8;100035
63881;12/09/20;Sport;42;100016
63882;28/10/20;News;17;100022
63883;01/07/20;Sport;29;100002
63884;09/10/20;Movies;9;100015
63885;22/04/20;Movies;50;100006
63886;23/09/20;Fiction;12;100027
63887;17/08/20;Fiction;8;100003
63888;01/02/20;Sport;7;100007
63889;22/06/20;Sport;23;100022
63890;19/09/20;Fiction;17;100021
63891;05/10/20;Movies;4;100005
63892;23/02/20;Sport;32;100019
63893;10/12/20;Movies;0;100036
63894;25/09/20;Movies;36;100039
63895;19/04/20;News;3;100003
63896;20/11/20;Movies;9;100011
63897;24/09/20;Fiction;28;100029
63898;11/05/20;Movies;5;100011
63899;25/12/20;News;13;100006
63900;09/06/20;News;2;100043
63901;22/11/20;Fiction;23;100041
63902;20/09/20;Movies;2;100019
63903;03/07/20;News;8;100049
63904;22/01/20;Sport;1;100035
63905;11/04/20;Movies;48;100030
63906;22/09/20;Sport;12;100037
63907;06/01/20;Movies;86;100031
63908;07/02/20;Fiction;16;100024
63909;14/01/20;Sport;3;100048
63910;20/01/20;Movies;62;100034
63911;12/10/20;Fiction;28;100001
63912;31/01/20;Sport;53;100030
63913;11/03/20;Movies;8;100009
63914;09/04/20;News;6;100022
63915;11/10/20;Sport;22;100020
63916;31/05/20;News;16;100026
63917;05/01/20;Sport;115;100019
63918;17/12/20;Fiction;20;100026
63919;09/01/20;Sport;13;100012
63920;17/06/20;Movies;9;100037
63921;23/08/20;News;9;100030
63922;01/02/20;News;14;100026
63923;25/08/20;Fiction;10;100035
63924;05/04/20;News;8;100019
63925;23/01/20;Movies;0;100030
63926;07/06/20;Movies;8;100007
63927;15/01/20;News;11;100026
63928;13/09/20;Movies;10;100001
63929;15/09/20;Fiction;3;100049
63930;04/07/20;Movies;16;100000
63931;28/05/20;Movies;17;100030
63932;15/06/20;News;8;100044
63933;09/03/20;Fiction;8;100007
63934;23/07/20;Movies;5;100032
63935;06/12/20;News;15;100013
63936;17/07/20;Sport;17;100029
63937;10/12/20;Movies;5;100031
63938;06/02/20;Fiction;27;100025
63939;16/05/20;Fiction;14;100024
63940;05/10/20;News;1;100016
63941;13/02/20;Fiction;10;100020
63942;29/06/20;Fiction;11;100011
63943;13/05/20;News;0;100035
63944;18/01/20;Movies;6;100040
63945;27/08/20;Fiction;23;100000
63946;06/07/20;Sport;42;100024
63947;25/10/20;Fiction;4;100026
63948;07/10/20;Sport;37;100011
63949;16/08/20;Movies;9;100018
63950;26/06/20;Movies;9;100039
63951;20/12/20;Movies;1;100018
63952;04/08/20;Movies;16;100037
63953;20/05/20;Movies;6;100021
63954;14/06/20;Sport;27;100029
63955;20/09/20;Movies;9;100028
63956;13/07/20;Movies;24;100021
63957;04/05/20;Movies;58;100010
63958;01/06/20;News;3;100011
63959;02/03/20;Movies;38;100021
63960;02/10/20;Fiction;17;100002
63961;26/05/20;Sport;48;100008
63962;30/04/20;News;13;100033
63963;09/09/20;News;6;100000
63964;26/06/20;News;15;100018
63965;17/06/20;Sport;110;100006
63966;06/09/20;Sport;19;100012
63967;22/06/20;Fiction;19;100045
63968;26/05/20;News;0;100040
63969;16/02/20;News;2;100027
63970;06/04/20;Fiction;24;100027
63971;01/10/20;Movies;21;100014
63972;29/03/20;Movies;10;100022
63973;03/09/20;Fiction;23;100031
63974;24/02/20;News;16;100043
63975;01/05/20;News;16;100007
63976;21/06/20;Fiction;28;100013
63977;11/04/20;Movies;52;100025
63978;01/09/20;Fiction;8;100037
63979;11/07/20;Sport;48;100027
63980;08/05/20;Fiction;25;100042
63981;08/06/20;News;16;100011
63982;27/02/20;News;15;100034
63983;28/06/20;Movies;12;100017
63984;14/03/20;Fiction;8;100035
63985;02/09/20;Sport;24;100029
63986;01/06/20;News;16;100022
63987;18/03/20;Movies;6;100038
63988;13/03/20;News;1;100016
63989;30/10/20;News;5;100014
63990;07/12/20;News;7;100045
63991;14/07/20;Fiction;22;100047
63992;17/11/20;Fiction;4;100042
63993;19/08/20;Movies;3;100012
63994;29/01/20;Sport;12;100043
63995;07/12/20;News;3;100046
63996;17/08/20;Fiction;8;100025
63997;17/09/20;News;4;100013
63998;10/01/20;Fiction;30;100041
63999;24/08/20;News;16;100007
64000;03/01/20;Movies;13;100049
64001;31/01/20;Movies;54;100024
64002;12/04/20;News;1;100042
64003;04/06/20;Fiction;0;100046
64004;19/07/20;Sport;85;100042
64005;09/11/20;Fiction;14;100002
64006;22/02/20;Movies;2;100020
64007;02/08/20;News;9;100048
64008;05/10/20;Sport;42;100024
64009;22/07/20;Sport;43;100010
64010;05/01/20;Sport;110;100018
64011;29/11/20;Fiction;12;100001
64012;22/06/20;News;1;100014
64013;27/03/20;Movies;37;100045
64014;30/11/20;Movies;1;100040
64015;17/12/20;Sport;107;100037
64016;14/07/20;News;10;100046
64017;05/01/20;News;3;100037
64018;24/01/20;Sport;2;100026
64019;27/06/20;Sport;0;100020
64020;29/09/20;Fiction;1;100017
64021;09/04/20;Movies;7;100015
64022;27/03/20;Movies;51;100009
64023;15/06/20;Sport;8;100002
64024;09/05/20;Sport;0;100044
64025;31/05/20;Fiction;21;100038
64026;08/05/20;Movies;12;100043
64027;29/03/20;Sport;8;100038
64028;08/03/20;Fiction;2;100018
64029;24/09/20;Sport;61;100019
64030;30/01/20;Fiction;15;100039
64031;22/06/20;Sport;2;100009
64032;27/11/20;News;10;100037
64033;29/09/20;News;0;100026
64034;29/07/20;Sport;12;100019
64035;11/10/20;Sport;18;100018
64036;29/02/20;Fiction;16;100026
64037;05/08/20;News;9;100024
64038;31/10/20;Sport;30;100000
64039;04/04/20;Movies;54;100023
64040;04/05/20;Movies;64;100023
64041;07/09/20;News;7;100004
64042;13/03/20;Movies;10;100011
64043;01/12/20;Movies;14;100027
64044;05/04/20;News;12;100048
64045;31/08/20;Fiction;22;100004
64046;20/05/20;Sport;5;100007
64047;25/08/20;Fiction;14;100027
64048;03/11/20;Fiction;12;100048
64049;13/10/20;Movies;18;100032
64050;26/11/20;Fiction;22;100048
64051;04/08/20;News;15;100010
64052;23/08/20;Fiction;13;100001
64053;17/01/20;News;9;100024
64054;12/06/20;Movies;4;100026
64055;23/09/20;News;10;100021
64056;06/02/20;Sport;57;100026
64057;15/03/20;News;0;100021
64058;31/07/20;Fiction;13;100013
64059;13/07/20;News;9;100044
64060;24/04/20;Fiction;17;100007
64061;26/07/20;Sport;12;100014
64062;17/01/20;Sport;12;100025
64063;18/06/20;Movies;56;100045
64064;11/10/20;Sport;13;100001
64065;15/02/20;Sport;15;100033
64066;14/09/20;Fiction;17;100037
64067;09/03/20;Fiction;9;100005
64068;05/12/20;Fiction;28;100040
64069;01/04/20;News;9;100006
64070;25/07/20;Movies;5;100021
64071;15/12/20;News;16;100039
64072;07/03/20;Fiction;0;100046
64073;21/09/20;Movies;5;100030
64074;20/09/20;Fiction;10;100005
64075;18/04/20;Fiction;6;100032
64076;19/06/20;Sport;10;100019
64077;10/08/20;Fiction;11;100025
64078;28/10/20;Movies;58;100024
64079;08/10/20;News;0;100017
64080;01/08/20;Sport;13;100027
64081;05/09/20;News;11;100037
64082;22/07/20;Sport;44;100023
64083;03/01/20;News;6;100013
64084;28/11/20;Movies;7;100041
64085;14/04/20;Fiction;13;100012
64086;28/12/20;Sport;23;100041
64087;24/06/20;News;4;100016
64088;26/05/20;Sport;3;100012
64089;13/04/20;Fiction;14;100002
64090;20/11/20;News;0;100031
64091;08/07/20;Fiction;3;100035
64092;09/08/20;Fiction;30;100004
64093;11/01/20;Fiction;26;100042
64094;20/01/20;Sport;39;100040
64095;19/04/20;News;7;100016
64096;02/04/20;Sport;21;100001
64097;06/05/20;Movies;108;100046
64098;29/07/20;Sport;3;100004
64099;07/04/20;Movies;3;100009
64100;20/10/20;Movies;7;100035
64101;27/01/20;Movies;80;100033
64102;04/10/20;Sport;19;100035
64103;24/01/20;Sport;16;100018
64104;21/04/20;Fiction;5;100024
64105;02/05/20;Fiction;5;100027
64106;06/02/20;News;0;100013
64107;31/08/20;News;0;100007
64108;30/11/20;Fiction;11;100027
64109;08/02/20;News;10;100021
64110;28/08/20;Sport;13;100021
64111;03/03/20;Sport;3;100001
64112;22/02/20;News;8;100016
64113;20/02/20;Sport;35;100015
64114;13/11/20;Sport;15;100031
64115;12/08/20;Movies;69;100021
64116;14/08/20;Sport;21;100035
64117;19/12/20;Sport;9;100035
64118;22/09/20;Movies;1;100018
64119;03/09/20;News;17;100005
64120;12/01/20;News;1;100036
64121;01/12/20;Sport;4;100024
64122;26/03/20;Sport;36;100009
64123;01/06/20;Sport;10;100000
64124;12/12/20;News;11;100019
64125;09/04/20;Sport;36;100025
64126;03/11/20;Movies;6;100017
64127;18/04/20;News;9;100016
64128;17/06/20;Movies;34;100005
64129;20/11/20;Fiction;17;100013
64130;13/12/20;Movies;1;100040
64131;02/02/20;News;15;100010
64132;21/02/20;Sport;57;100042
64133;22/06/20;Movies;16;100013
64134;06/02/20;News;0;100015
64135;30/10/20;Fiction;20;100045
64136;31/03/20;Movies;4;100010
64137;25/05/20;Movies;2;100041
64138;07/04/20;Fiction;9;100020
64139;19/01/20;Fiction;27;100037
64140;27/02/20;News;9;100011
64141;16/12/20;News;9;100002
64142;22/05/20;Movies;72;100023
64143;20/09/20;Fiction;22;100041
64144;01/12/20;Movies;17;100009
64145;04/05/20;News;5;100021
64146;10/01/20;News;15;100018
64147;25/06/20;News;16;100022
64148;05/09/20;Fiction;18;100025
64149;23/12/20;Fiction;6;100042
64150;21/06/20;News;18;100022
64151;06/12/20;Movies;3;100043
64152;20/05/20;News;3;100023
64153;29/10/20;Movies;0;100036
64154;14/08/20;Sport;44;100012
64155;24/03/20;Sport;35;100049
64156;05/03/20;News;1;100033
64157;26/08/20;Fiction;0;100027
64158;20/06/20;Fiction;26;100018
64159;08/05/20;Fiction;9;100006
64160;24/02/20;Sport;31;100034
64161;28/10/20;Sport;15;100034
64162;20/08/20;Movies;0;100020
64163;24/03/20;Movies;2;100008
64164;14/02/20;Sport;53;100002
64165;11/06/20;News;3;100026
64166;01/09/20;News;5;100038
64167;17/12/20;Movies;28;100006
64168;08/03/20;Fiction;22;100016
64169;22/02/20;Movies;8;100026
64170;16/03/20;Movies;0;100049
64171;26/01/20;Fiction;9;100002
64172;23/03/20;Movies;8;100011
64173;02/06/20;Fiction;29;100034
64174;13/06/20;Sport;34;100044
64175;06/07/20;Movies;34;100039
64176;29/06/20;Movies;108;100006
64177;28/11/20;News;18;100006
64178;27/05/20;Movies;8;100026
64179;22/02/20;News;3;100044
64180;11/05/20;Fiction;29;100023
64181;04/06/20;News;15;100036
64182;17/09/20;News;1;100019
64183;17/09/20;Fiction;20;100007
64184;08/01/20;Fiction;6;100037
64185;09/02/20;Fiction;3;100007
64186;10/11/20;Sport;16;100000
64187;25/01/20;News;6;100001
64188;14/03/20;Movies;4;100010
64189;25/04/20;Sport;9;100009
64190;30/09/20;Fiction;4;100010
64191;13/12/20;News;10;100043
64192;14/05/20;News;7;100049
64193;27/02/20;Movies;6;100006
64194;18/09/20;Sport;97;100027
64195;18/07/20;News;12;100018
64196;12/08/20;Movies;0;100029
64197;08/01/20;News;12;100037
64198;02/09/20;News;6;100031
